,flag,avg min between sent tnx,avg min between received tnx,time diff between first and last (mins),sent tnx,received tnx,unique received from addresses,unique sent to addresses,min value received,avg val received,min val sent,total ether balance,total erc20 tnxs,erc20 total ether received,erc20 total ether sent,erc20 uniq sent addr,erc20 uniq rec addr,erc20 uniq rec contract addr,erc20 min val rec,erc20 uniq sent token name
1394,0,0.0,9660.46,77283.72,0,8,3,0,0.124225,1.4484780000000002,0.0,11.58782318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,0,161.2,0.0,322.4,2,1,1,2,101.0,101.0,0.031864,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,0,6.78,7.15,69477.52,5504,4496,1622,1914,0.009537,39.381583,0.000627,24046.47337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,0,1340.31,2966.99,426983.55,64,115,2,2,0.05,0.201266,0.195462,0.029907954,3.0,103.3894259,0.0,0.0,3.0,3.0,0.0,0.0
1398,0,0.0,1510.44,148022.73,0,98,7,0,0.0,2.541571,0.0,249.0739355,1.0,1.5344443769999998,0.0,0.0,1.0,1.0,1.534444,0.0
1399,0,1582.86,2425.42,946612.53,359,156,50,129,3.1e-05,3.464638,0.0,-167.5955501,430.0,1565959747.0,12439063.68,50.0,160.0,168.0,0.0,53.0
1400,0,2.16,0.01,6.65,3,36,36,3,0.001078,55.583333,0.985805,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,0,734.64,9126.21,1009366.32,82,104,14,1,0.1,14.405103,0.098825,-162.44100269999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,0,0.0,2047.08,319344.27,0,156,3,0,0.0,0.352909,0.0,55.05380286,2.0,1.653538585,0.0,0.0,2.0,2.0,0.803725,0.0
1403,0,0.0,0.0,0.0,0,1,1,0,2.08975,2.08975,0.0,2.08975002,7.0,372.1729762,0.0,0.0,7.0,7.0,0.0,0.0
1404,0,0.0,0.0,2.67,1,1,1,1,6.457999999999998,6.457999999999998,6.457214,0.00078606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,0,22.29,0.0,66.87,3,1,1,3,101.0,101.0,0.202352,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,0,94379.42,0.0,188758.83,2,1,1,2,0.273771,0.273771,0.022864,0.00085022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,0,0.0,1487.22,229031.28,0,154,6,0,0.0,0.516396,0.0,79.52497883,2.0,1.482858922,0.0,0.0,2.0,2.0,0.203357,0.0
1408,0,4.53,12246.26,73504.77,6,6,5,6,0.6048899999999999,2.168103,0.6038399999999999,0.003961018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,0,161.04,0.84,323.77,2,2,2,2,26.511526,50.5,0.16522,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,0,86411.4,135707.2,876294.22,7,2,2,7,0.08,0.088994,0.0,0.024698885,24.0,14721.3808,272.87,3.0,13.0,14.0,0.0,3.0
1411,0,0.0,0.0,415.6,1,1,1,1,10.0,10.0,9.99938,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,0,159.7,0.63,320.67,2,2,2,2,47.094393,50.5,2.33246,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,0,22.51,57702.91,692705.02,12,12,2,1,0.067874,7.520672999999999,0.0645169999999999,0.0519281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,0,4398.91,1104.07,242009.65,51,16,8,18,0.1,2.232344,0.0,-8.42250001,40.0,152174.8382,152008.4,6.0,10.0,8.0,0.0,6.0
1415,0,0.71,29707.33,59416.08,2,2,2,2,1.41,1.471714,1.40916,0.00168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,0,710.69,2212.07,310701.32,45,126,3,7,0.05,0.507659,0.1,0.222306737,7.0,508.3946697,0.0,0.0,5.0,7.0,0.0,0.0
1417,0,64.14,6.36,517201.7,7850,2150,917,4028,0.000488,32.439233,0.0,1753.1454620000004,23.0,22594.49633,19738.90016,3.0,12.0,15.0,0.0,3.0
1418,0,0.0,0.0,16038.05,1,1,1,1,0.060042,0.060042,0.059601,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,0,0.0,0.0,11.9,1,1,1,1,0.435264,0.435264,0.43476,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,0,5636.12,7867.06,325132.97,20,27,6,19,0.065416,1.884141,0.053,-2.13992491,1.0,0.483287511,0.0,0.0,1.0,1.0,0.483288,0.0
1421,0,1973.25,1946.96,131602.9,44,23,2,38,0.1,91.819376,0.01,0.020491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,0,0.0,9786.16,91222.12,1,2,2,1,4.463018,4.515356,6.0,3.03071137,8.0,469.7520234,0.0,0.0,6.0,8.0,0.0,0.0
1423,0,35843.61,8529.99,506893.22,12,9,4,8,10.0,17.194091,0.0,0.237819493,25.0,1014936.566,994479.9999,4.0,16.0,19.0,0.0,3.0
1424,0,163.62,0.0,327.25,2,1,1,2,101.0,101.0,0.649,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,0,0.0,5043.88,161404.23,0,32,6,0,0.0,3.5549190000000004,0.0,113.7574012,1.0,1.957613578,0.0,0.0,1.0,1.0,1.957614,0.0
1426,0,0.0,0.0,2.23,1,1,1,1,59.995,59.995,59.994528,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,0,0.0,400.5,578329.07,0,1444,242,0,0.0,0.0,0.0,0.0,5.0,0.0168,0.0084,1.0,2.0,1.0,0.0084,1.0
1428,0,595.97,8895.3,692818.23,58,74,2,2,0.09,0.199988,0.195689,0.029021138,2.0,4.109020158,0.0,0.0,2.0,2.0,0.0,0.0
1429,0,162.51,0.05,325.12,2,2,2,2,18.748839,50.5,9.99867,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,0,0.0,0.0,1.45,1,1,1,1,0.01,0.01,0.009528,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,0,4.64,15983.03,143884.38,8,9,2,1,0.005,1.323333,0.197289,0.01242812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,0,2.81,23620.49,118116.5,5,5,2,1,2.0,5.604336,1.999497,0.002533701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,0,0.0,0.0,0.52,1,1,1,1,0.1,0.1,0.099214,0.00078606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,0,2516.75,407.81,11220.55,3,9,4,1,0.0,5.711207,0.4,21.39086603,13.0,1724.566064,0.0,0.0,9.0,13.0,0.0,0.0
1435,0,0.0,74172.46,339064.62,1,4,4,1,2.046247,9.847419,19.38904800000001,20.00063,13.0,1768.178397,0.0,0.0,10.0,13.0,0.0,0.0
1436,0,162.76,0.01,325.55,2,3,3,2,3.464548,33.666667,21.658972,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,0,9811.44,21470.73,434254.62,18,12,5,9,0.00083,0.218329,0.0,0.023952946,25.0,1382.696521,1136.696521,5.0,12.0,13.0,0.0,6.0
1438,0,1512.75,4993.86,996626.2,332,99,48,176,0.00584,6.275012,0.0,-20.02546603,252.0,299160.2824,281452.6753,32.0,118.0,88.0,0.0,54.0
1439,0,163.77,0.0,327.55,2,1,1,2,101.0,101.0,0.245359,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,0,22.45,3714.94,164422.75,43,44,6,43,0.034522,0.147604,0.072525,0.022984192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,0,0.0,20169.61,60508.82,0,3,2,0,0.0,17.731333,0.0,53.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,0,1.34,0.0,4.02,3,2,2,3,943.383867,1000.5,34.012384000000004,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,0,20.68,28896.15,665086.9,23,23,3,1,1.0,10.913784,0.996643,0.08583481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,0,2535.12,5550.0,766172.4,22,128,3,4,0.005,0.696988,0.0,0.014987648,7.0,20063.63406,1.229685917,1.0,6.0,6.0,1.229686,1.0
1445,0,0.0,3286.7,226781.97,0,69,3,0,0.0,2.15269,0.0,148.5356299,2.0,3.409239489,0.0,0.0,2.0,2.0,0.466171,0.0
1446,0,0.0,0.0,363.42,1,1,1,1,6.0,6.0,5.99938,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,0,2635.08,110.59,32284.53,12,6,5,6,0.003775,17.474066,0.0,-71.93560689,10.0,1341.0,3841.0,4.0,4.0,2.0,0.0,3.0
1448,0,0.0,8496.64,161436.23,0,19,7,0,0.0,4.628769,0.0,87.94660539,2.0,3.638070543,0.0,0.0,2.0,2.0,1.6380709999999998,0.0
1449,0,23.62,0.33,71.53,3,2,2,3,16.478747,50.5,1.31459,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,0,0.0,1619.79,226771.23,0,140,3,0,0.0,0.796249,0.0,111.4748893,2.0,2.430831564,0.0,0.0,2.0,2.0,0.219828,0.0
1451,0,23.67,62015.58,372235.52,6,6,1,1,2.086797,5.937178,2.071797,0.026481282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,0,0.0,0.0,404033.52,1,2,1,1,0.040876,0.057938,0.1157,0.00017618,5.0,36.50336839,0.0,0.0,5.0,5.0,0.0,0.0
1453,0,14.19,11.31,116583.18,1204,8796,919,630,0.01,3.4470410000000005,2.5e-05,10786.17705,33.0,6933.502191,908.5050334,1.0,20.0,25.0,0.0,5.0
1454,0,0.0,0.0,14436.7,1,1,1,1,2.194274,2.194274,2.193833,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,0,4912.06,9483.08,835121.87,87,43,23,32,0.01,119.106941,0.0,0.5604534000000001,79.0,4114159.053,4066821.3,15.0,27.0,36.0,0.0,9.0
1456,0,46541.86,14539.54,764979.08,13,11,4,8,0.045,4.090304,0.0,-0.067411635,22.0,4092.987729,7.2e-09,1.0,16.0,20.0,0.0,1.0
1457,0,0.0,1230.33,258896.53,1,2,1,1,0.00516,0.031678,0.062495,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,0,24.34,0.23,73.5,3,2,2,3,23.035651,50.5,0.6284069999999999,0.001523001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,0,0.0,7146.63,200105.73,0,28,6,0,0.0,0.7635310000000001,0.0,21.3788748,2.0,1.517304583,0.0,0.0,2.0,2.0,0.480507,0.0
1460,0,0.0,1304.56,298743.2,0,229,4,0,0.0,2.31239,0.0,529.5373366,2.0,0.7360212159999999,0.0,0.0,2.0,2.0,0.184548,0.0
1461,0,158.02,0.0,316.03,2,1,1,2,101.0,101.0,1.28147,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,0,156.14,2143.62,22841.43,9,10,1,1,0.325063,0.835075,0.330788,0.004221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,0,0.0,41963.93,167855.72,0,4,1,0,0.159936,0.254295,0.0,1.01717826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,0,78.55,0.0,314.18,4,1,1,2,101.0,101.0,0.002358,0.001983543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,0,10483.04,12892.31,67716.77,4,2,2,2,8.464817,22.747908,0.003956,0.001743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,0,0.0,0.0,32198.0,1,1,1,1,0.503745,0.503745,0.503304,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,0,17078.38,4858.77,536354.43,26,19,8,16,0.01,27.683806,0.0,-49.95174352,12.0,10172.82529,8220.0,3.0,7.0,8.0,1.0,4.0
1468,0,26.12,1989.33,4030.88,2,2,2,2,1.266,1.4102,1.265496,0.000953638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,0,0.0,26471.87,52943.73,0,2,2,0,0.0,10.910861,0.0,21.82172196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,0,6.17,9769.36,48877.65,5,5,5,1,1.276891,5.081837,1.275605,0.00385043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,0,1105.38,2673.37,37967.72,15,8,4,15,0.447853,5.85548,0.06614,0.00630002,1.0,0.581884841,0.0,0.0,1.0,1.0,0.581885,0.0
1472,0,2.11,0.52,7.35,3,2,2,3,375.590059,1000.5,1.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,0,1933.05,3924.67,995929.33,233,139,47,66,0.008,7.847111999999999,0.0,-17.20252198,95.0,464323.1929,354504.2989,21.0,33.0,33.0,0.0,22.0
1474,0,6820.93,7259.51,923215.15,113,21,10,39,0.0,3.670103,0.0,-82.89958975,63.0,64004.73369,69071.50495,15.0,12.0,19.0,0.0,20.0
1475,0,0.0,0.0,0.0,0,1,1,0,0.681968,0.681968,0.0,0.681968,5.0,167.071518,0.0,0.0,5.0,5.0,0.0,0.0
1476,0,2.22,0.0,8.88,4,2,2,4,523.902634,1000.5,0.001078,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,0,0.0,0.0,2110.07,1,1,1,1,0.999,0.999,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,0,0.0,1681.69,200120.6,0,119,3,0,0.0,0.443528,0.0,52.77987099999999,2.0,1.880644078,0.0,0.0,2.0,2.0,0.8250649999999999,0.0
1479,0,163.38,0.01,328.9,2,183,183,2,0.000708,0.551913,0.160343,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,0,60637.93,0.0,181913.8,3,1,1,1,0.3,0.3,0.002494,0.00197708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,0,25.54,0.45,77.53,3,2,2,3,35.728321,50.5,0.01,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,0,0.0,0.0,0.0,0,1,1,0,0.009531,0.009531,0.0,0.00953081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,0,34.36,0.0,103.08,3,1,1,3,101.0,101.0,0.133289,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,0,5471.79,6321.19,615585.58,79,29,15,40,0.00259,5.010721,0.0,-7.81440836,110.0,1176667.789,1094053.764,12.0,54.0,54.0,0.0,13.0
1485,0,91023.62,0.0,273070.85,3,1,1,3,0.252029,0.252029,0.000185,0.001932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,0,14881.98,0.0,29763.97,2,1,1,2,10.535733,10.535733,0.002,0.000882,1.0,1.06225743,0.0,0.0,1.0,1.0,1.062257,0.0
1487,0,21.65,0.0,64.95,3,1,1,3,101.0,101.0,3.248758,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,0,251968.55,441.12,505260.45,2,3,2,2,0.774367,1.246861,0.0,2.7405817000000003,17.0,18001.18896,0.0,0.0,14.0,17.0,0.0,0.0
1489,0,8.33,2034.74,8172.28,4,4,4,4,0.844651,8.992586,0.84421,0.001846979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,0,7.89,11289.95,124268.3,10,11,8,2,0.04,12.083229,0.9878,0.00498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,0,23725.87,7298.49,302945.07,10,9,1,1,0.49,1.783663,0.48955,-7.695474247000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,0,5091.76,1133.91,813512.17,111,219,42,58,0.023269,35.197661,0.0,0.14172545,103.0,104726612.8,83120775.41,25.0,41.0,44.0,0.0,17.0
1493,0,11502.4,0.0,23004.8,2,1,1,2,100.01,100.01,0.0,0.01,2.0,990000.0,990000.0,1.0,1.0,1.0,990000.0,1.0
1494,0,197.01,1660.61,373073.3,73,216,2,1,0.10078,0.29649,0.495778,0.186243014,6.0,453.7617487,0.0,0.0,5.0,6.0,0.0,0.0
1495,0,14090.31,10271.52,505145.75,22,19,15,15,0.010882,0.439969,0.0,0.074801989,26.0,2613.254937,2149.474488,6.0,12.0,13.0,0.0,4.0
1496,0,3.0,2527.77,164500.53,65,65,1,1,1.000004,1.002774,0.999584,0.027300007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,0,4.62,2502.19,671821.07,267,268,7,1,0.062071,0.4830890000000001,0.060149,-127.307941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,0,17.34,0.18,69.72,4,2,2,3,17.000776000000002,50.5,0.01,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,0,25568.82,24517.38,450775.78,9,9,7,9,0.010834,0.587464,0.0,0.004075603,11.0,608.8269141,173.43503940000005,3.0,8.0,8.0,0.0,3.0
1500,0,12.98,235.23,496.43,2,2,1,1,0.5760000000000001,1.0355,0.575515,0.000920472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,0,32673.7,54225.86,293372.35,4,3,2,4,0.01,4.843387,0.01,0.00589,9.0,701.9948102999998,100.0,1.0,7.0,8.0,0.0,1.0
1502,0,8.8,169.73,88635.22,9996,4,1,236,0.5,15.375,0.0,61.5,41.0,43824.02905,100.0,1.0,32.0,35.0,0.0,1.0
1503,0,7.44,7.59,74414.73,9994,6,2,5030,1.0,283618.8316,0.005,-3395545.789,543.0,4741143283.0,144151.4106,14.0,302.0,336.0,0.0,9.0
1504,0,35520.03,8656.19,132528.65,3,3,3,2,0.01,1.888798,0.004,0.001895,1.0,0.426828556,0.0,0.0,1.0,1.0,0.426829,0.0
1505,0,6384.84,20300.66,761601.95,8,35,3,3,0.005,3.779537,0.0,0.007737373,4.0,1005.825142,2.931574462,1.0,3.0,3.0,2.9315740000000003,1.0
1506,0,43.32,30049.4,60185.43,2,2,2,1,4.116176,7.053088000000002,4.113132,0.00768701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,0,34403.49,0.0,103210.48,3,1,1,3,0.253479,0.253479,0.0025,0.002443805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,0,0.0,0.0,683633.52,1,1,1,1,0.001,0.001,0.000139,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,0,0.0,0.0,560.45,1,1,1,1,0.06,0.06,0.059559,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,0,0.0,0.0,3.62,1,1,1,1,3.0,3.0,2.99916,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,0,1225.24,43947.8,317436.5,8,7,5,8,0.003565,0.151202,0.0,0.00692896,2.0,1.48529102,1.48529102,1.0,1.0,1.0,1.485291,1.0
1512,0,0.0,0.0,260.6,1,1,1,1,0.25,0.25,0.24938,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,0,46.34,1369.49,991302.28,498,707,2,1,0.023846,0.705012,0.49755,0.538044384,6.0,475.01,0.0,0.0,5.0,6.0,0.0,0.0
1514,0,0.0,3338.43,250382.42,0,75,4,0,0.0,0.906488,0.0,67.9866192,2.0,1.7295810930000002,0.0,0.0,2.0,2.0,0.749512,0.0
1515,0,17.76,0.51,72.05,4,2,2,4,7.293672999999999,50.5,0.03,0.002084311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,0,0.0,0.0,0.45,1,1,1,1,0.001104,0.001104,0.000684,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,0,5.84,2264.29,923944.87,407,407,2,1,0.200025,0.442354,0.197228,0.269027697,1.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0
1518,0,25.27,0.27,76.33,3,2,2,3,22.033131,50.5,0.056028,0.001523001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,0,0.0,0.0,0.0,0,1,1,0,0.250381,0.250381,0.0,0.2503805,7.0,98.36657763,0.0,0.0,6.0,6.0,0.0,0.0
1520,0,26812.33,2211.54,689664.47,23,33,28,15,0.3,30.796024,0.0,0.021094815,46.0,12560.21423,2790.723968,2.0,15.0,16.0,0.0,7.0
1521,0,20.48,216.4,1049576.38,5062,4371,2,5058,0.12738,0.955344,0.00036,1.757945446,8.0,3106061624.0,100.0,1.0,5.0,5.0,0.0,1.0
1522,0,33.44,0.0,100.33,3,1,1,3,101.0,101.0,3.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,0,0.0,0.0,25.77,1,1,1,1,0.152992,0.152992,0.152372,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,0,6267.48,71994.45,832922.35,41,8,3,9,0.183,0.8310299999999999,0.0,1.598239,21.0,44654.41285,10038.8,2.0,14.0,16.0,0.0,2.0
1525,0,14.76,6761.68,690842.18,78,102,42,1,0.001213,3.919094,0.508337,0.05877893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,0,23.13,0.0,69.38,3,1,1,3,101.0,101.0,0.281,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,0,0.0,0.0,1.28,1,1,1,1,0.43,0.43,0.429,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,0,2.12,0.0,6.35,3,2,2,3,436.417704,1000.5,0.01,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,0,17684.35,6.75,53073.3,3,3,1,2,0.001,0.0056,0.0004,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,0,0.0,0.0,12.65,1,1,1,1,1.243627,1.243627,1.243123,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,0,0.0,2140.09,192607.97,0,90,5,0,0.0,0.5378029999999999,0.0,48.40227251,2.0,1.440242659,0.0,0.0,2.0,2.0,0.601889,0.0
1532,0,23.57,0.0,70.72,3,1,1,3,101.0,101.0,0.23308,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,0,18.96,0.0,56.87,3,1,1,3,101.0,101.0,3.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,0,23.43,0.0,70.3,3,1,1,3,101.0,101.0,0.235559,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,0,28.33,3901.86,1021678.35,254,260,25,2,4.7e-05,8.761415,0.00122,0.56108926,5.0,19808.29635,0.0,0.0,4.0,5.0,0.0,0.0
1536,0,33.8,2252.59,16004.73,7,7,2,1,5.154344,125.874846,5.153924,0.00294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,0,4.45,32609.86,815348.98,23,25,22,2,0.002568,0.789535,0.097043,0.03273632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,0,2.35,0.0,9.42,4,2,2,4,522.410557,1000.5,0.001078,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,0,0.0,18896.26,226755.17,0,12,6,0,0.0,2.58455,0.0,31.01460234,1.0,0.423182791,0.0,0.0,1.0,1.0,0.423183,0.0
1540,0,21.68,0.0,65.03,3,1,1,3,101.0,101.0,1.264909,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,0,0.0,1553.29,226780.37,0,146,3,0,0.0,0.412648,0.0,60.24659353,2.0,0.908094854,0.0,0.0,2.0,2.0,0.167498,0.0
1542,0,34.72,4025.26,803806.57,196,198,3,1,0.125308,0.620825,0.12514,-0.280926148,1.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0
1543,0,0.0,4724.59,226780.17,0,48,4,0,0.0,0.8953979999999999,0.0,42.97910865,1.0,0.602833129,0.0,0.0,1.0,1.0,0.602833,0.0
1544,0,162.83,0.3,326.25,2,2,2,2,33.555939,50.5,0.108,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,0,1.95,12308.33,61549.48,4,5,5,1,0.001,1.1573,0.12046,0.00189311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,0,25640.59,7280.02,296285.45,9,9,1,1,0.195,0.976215,0.194535,0.004413751,3.0,219.9445684,0.0,0.0,3.0,3.0,0.0,0.0
1547,0,5602.29,4706.41,1046314.23,133,64,23,91,3.5e-05,12.205908,0.0,-55.46567067,126.0,39336.40702,4434.529148,25.0,40.0,58.0,0.0,21.0
1548,0,0.0,0.0,653.67,1,1,1,1,2.302789,2.302789,2.302169,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,0,4.16,25898.91,129515.35,5,5,5,1,0.4995,1.245729,0.4962470000000001,0.00820996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,0,306.22,2299.96,100416.07,35,39,2,2,0.269124,0.5763550000000001,0.498702,0.014721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,0,19970.29,9502.19,126426.23,3,7,3,2,0.001557,113.249372,92.74428,0.001323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,0,40321.07,414.01,203675.42,5,5,4,5,0.292867,2.692717,0.0,-4.991535114,7.0,889.3481249,156.9318367,1.0,6.0,6.0,0.0,1.0
1553,0,0.0,1566.51,198946.83,0,127,3,0,0.0,0.463201,0.0,58.82655726,2.0,1.941585716,0.0,0.0,2.0,2.0,0.8064180000000001,0.0
1554,0,5837.27,3374.66,972451.3,140,46,32,64,0.001,3.304245,0.0,-10.43091229,169.0,3958875.81,2475882.002,42.0,77.0,72.0,0.0,16.0
1555,0,160.85,0.84,323.38,2,2,2,2,46.367764,50.5,0.733258,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,0,123.34,537.43,92138.02,137,140,1,2,0.098445,0.133223,0.098025,0.057561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,0,80.73,0.06,323.6,4,11,11,2,1.240053,9.181818,0.25,0.001992218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,0,265.5,94079.21,471723.55,5,5,5,2,0.003347,0.029026,0.003137,0.001533949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,0,1.93,0.84,9.42,4,2,2,4,683.3173019999998,1000.5,0.001078,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,0,1.41,106.83,216.48,2,2,2,1,0.5,0.5,0.499411,0.001142618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,0,2231.24,3099.08,35576.58,9,5,5,5,1.991676,6.377661,0.003129,-23.87282571,7.0,425.0055216,0.0,0.0,5.0,7.0,0.0,0.0
1562,0,29692.04,525.91,90653.83,3,3,3,3,0.054585,6.331528,1.00196,0.002625572,1.0,0.075491362,0.0,0.0,1.0,1.0,0.075491,0.0
1563,0,161.45,0.82,324.53,2,2,2,2,48.616343,50.5,34.993919,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,0,96.42,957.18,136967.03,130,130,2,2,0.026,0.270866,0.02558,0.054621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
